Scenario,ModType,RSName,RSMessageLength,RSInterleavingDepth,InputBytes,CodedBytes,Seed,BER,LockRate_pct,FER,EVM_post_pct,MER_dB,SNR_est_dB,FrameErrors,CountedFrames,MatchedFrames,DecodedFrames,HGain_dB,Pass,Success,ErrorMsg,ElapsedTime_s
std5_Jakes,16QAM,"RS(255,239)_D2",239,2,478,510,1,0.5,0,NaN,3.38303926195716,29.4138592393193,29.4711539461509,0,0,13,34,-65.2933047090057,0,1,,1.6098578
std5_Jakes,16QAM,"RS(255,239)_D3",239,3,717,765,1,0.5,0,NaN,2.7142572016517,31.3269800239786,31.3387767975363,0,0,6,34,-65.2536821662808,0,1,,1.8732854
std5_Jakes,16QAM,"RS(255,239)_D4",239,4,956,1020,1,0.5,0,NaN,2.70647640764396,31.3519150860321,31.4215360399809,0,0,9,34,-65.3377027104339,0,1,,2.0587947
std5_Jakes,16QAM,"RS(255,239)_D5",239,5,1195,1275,1,0.5,0,NaN,2.99440682980863,30.4737839065928,30.4703081602526,0,0,6,34,-65.1968189383036,0,1,,2.2151559
std5_Jakes,16QAM,"RS(255,239)_D8",239,8,1912,2040,1,0.5,0,NaN,3.34837265500363,29.5033242692186,29.4691414092466,0,0,4,34,-65.2961181094871,0,1,,2.6257558
std6_CLoo,16QAM,"RS(255,223)_D1",223,1,223,255,1,0.5,0,NaN,4.65711012033198,26.63766985553,26.6997622609062,0,0,6,34,-70.2686348893209,0,1,,1.388296
std6_CLoo,16QAM,"RS(255,223)_D2",223,2,446,510,1,0.5,0,NaN,5.53375973920152,25.1395940134211,25.145843355513,0,0,4,34,-69.8517419586011,0,1,,1.6182289
std6_CLoo,16QAM,"RS(255,223)_D3",223,3,669,765,1,0.5,0,NaN,3.95992516323643,28.0462604304825,28.0099759760738,0,0,3,34,-69.264124772996,0,1,,1.8944355
std6_CLoo,16QAM,"RS(255,223)_D4",223,4,892,1020,1,0.5,0,NaN,4.96797284956878,26.0764157256902,26.1254734555267,0,0,4,34,-68.8246129115385,0,1,,2.1080016
std6_CLoo,16QAM,"RS(255,223)_D5",223,5,1115,1275,1,0.5,0,NaN,3.49901806229952,29.1210763127496,29.1155137826012,0,0,9,34,-68.6594075344266,0,1,,2.2576201
std6_CLoo,16QAM,"RS(255,223)_D8",223,8,1784,2040,1,0.5,0,NaN,6.21497928916796,24.1312062853061,24.15338543249,0,0,7,34,-68.8010030458269,0,1,,2.6586604
std6_CLoo,16QAM,"RS(255,239)_D1",239,1,239,255,1,0.5,0,NaN,5.13567639410522,25.7880469911599,25.8391654303206,0,0,3,34,-70.2605579962777,0,1,,1.3614224
std6_CLoo,16QAM,"RS(255,239)_D2",239,2,478,510,1,0.5,0,NaN,5.44488876233489,25.2802197668238,25.3327114691798,0,0,13,34,-69.8196477148211,0,1,,1.6141652
std6_CLoo,16QAM,"RS(255,239)_D3",239,3,717,765,1,0.5,0,NaN,3.82613103185191,28.3448032191812,28.3565999927395,0,0,6,34,-69.2504387778897,0,1,,1.9461521
std6_CLoo,16QAM,"RS(255,239)_D4",239,4,956,1020,1,0.5,0,NaN,4.60185773388462,26.7413362328777,26.7835178611843,0,0,4,34,-68.8180396018355,0,1,,2.1245113
std6_CLoo,16QAM,"RS(255,239)_D5",239,5,1195,1275,1,0.5,0,NaN,3.50621574403403,29.1032272893124,29.0997515429725,0,0,6,34,-68.636481742093,0,1,,2.3672066
std6_CLoo,16QAM,"RS(255,239)_D8",239,8,1912,2040,1,0.5,0,NaN,6.48257482923076,23.7650492282044,23.6872253885664,0,0,4,34,-68.7874688040123,0,1,,2.737528
std6_CLoo,GMSK,"RS(255,223)_D1",223,1,223,255,1,0,76.4705882352941,0,6.67299063642675,23.513589691059,23.513589691059,0,24,26,34,-68.8402342220412,0,1,,1.7640582
std6_CLoo,GMSK,"RS(255,223)_D3",223,3,669,765,1,0,64.7058823529412,0,3.72080491692551,28.5872619917959,28.5872619917959,0,20,22,34,-68.6117948701416,0,1,,2.7037033
std6_CLoo,GMSK,"RS(255,223)_D4",223,4,892,1020,1,0.0058768918161435,52.9411764705882,0.0625,5.12595822837926,25.8044987443788,25.8044987443788,1,16,18,34,-68.3961778634925,0,1,,3.0927736
std6_CLoo,GMSK,"RS(255,223)_D5",223,5,1115,1275,1,0.0296352190410486,82.3529411764706,0.0769230769230769,5.32843131077216,25.4680125674947,25.4680125674947,2,26,28,34,-68.551528987857,0,1,,3.4520232
std6_CLoo,GMSK,"RS(255,223)_D8",223,8,1784,2040,1,0.0641582585949178,52.9411764705882,0.0833333333333333,4.34912685051601,27.2319585025879,27.2319585025879,1,12,18,34,-68.520073788768,0,1,,4.1520037
std6_CLoo,GMSK,"RS(255,239)_D3",239,3,717,765,1,0.0682640341701534,52.9411764705882,0.125,3.72615895069249,28.5747724577367,28.5747724577367,2,16,18,34,-68.6117948701416,0,1,,2.6267353
