Scenario,ModType,RSName,RSMessageLength,RSInterleavingDepth,InputBytes,CodedBytes,Seed,BER,LockRate_pct,FER,EVM_post_pct,MER_dB,SNR_est_dB,FrameErrors,CountedFrames,MatchedFrames,DecodedFrames,HGain_dB,Pass,Success,ErrorMsg,ElapsedTime_s
default_ChannelData,QPSK,"RS(255,239)_D3",239,3,717,765,1,0,100,0,2.6967684276147,31.3831268990992,31.383126899098,0,32,34,34,18.5725581490615,1,1,,2.4568917
default_ChannelData,QPSK,"RS(255,239)_D4",239,4,956,1020,1,0,100,0,3.40564488986345,29.3560127670042,29.3560127670034,0,32,34,34,18.158038144204,1,1,,2.7495349
default_ChannelData,QPSK,"RS(255,239)_D5",239,5,1195,1275,1,0,100,0,1.68286841551957,35.4789968088001,35.4789968087968,0,32,34,34,17.9858092505248,1,1,,2.9249986
default_ChannelData,QPSK,"RS(255,239)_D8",239,8,1912,2040,1,0,100,0,7.94504327646144,21.9980746571692,21.9980746571691,0,32,34,34,17.9214896969079,1,1,,3.447053
default_ChannelData,8PSK,"RS(255,223)_D1",223,1,223,255,1,0,100,0,2.7780681328704,31.1251421455691,31.125142145568,0,32,34,34,16.131423005045,1,1,,1.7250242
default_ChannelData,8PSK,"RS(255,223)_D2",223,2,446,510,1,0,100,0,2.57824100184473,31.7735297855847,31.7735297855833,0,31,34,34,17.4224983517675,1,1,,2.2227216
default_ChannelData,8PSK,"RS(255,223)_D3",223,3,669,765,1,0,100,0,2.63790453197577,31.5748185198898,31.5748185198885,0,32,34,34,18.5672466714081,1,1,,2.6382634
default_ChannelData,8PSK,"RS(255,223)_D4",223,4,892,1020,1,0,100,0,3.1596034032591,30.0073485412111,30.0073485412102,0,31,34,34,18.6387036726231,1,1,,2.9931038
default_ChannelData,8PSK,"RS(255,223)_D5",223,5,1115,1275,1,0,97.0588235294118,0,2.83069590402115,30.962135670269,30.9621356702678,0,31,33,34,18.5184877737348,1,1,,3.2193831
default_ChannelData,8PSK,"RS(255,223)_D8",223,8,1784,2040,1,0,100,0,1.61564689242933,35.8330710076918,35.8330710076882,0,32,34,34,17.982621902179,1,1,,3.7636809
default_ChannelData,8PSK,"RS(255,239)_D1",239,1,239,255,1,0,97.0588235294118,0,2.77564046774861,31.1327357858501,31.1327357858489,0,31,33,34,16.1311175906899,1,1,,1.7689679
default_ChannelData,8PSK,"RS(255,239)_D2",239,2,478,510,1,0,100,0,2.5874864397391,31.7424383507925,31.7424383507912,0,31,34,34,17.4225372961638,1,1,,2.2299673
default_ChannelData,8PSK,"RS(255,239)_D3",239,3,717,765,1,0,100,0,2.64466285302257,31.5525936968066,31.5525936968053,0,31,34,34,18.5674432797253,1,1,,2.6541488
default_ChannelData,8PSK,"RS(255,239)_D4",239,4,956,1020,1,0,97.0588235294118,0,3.13217589806458,30.0830771327048,30.0830771327038,0,31,33,34,18.6389281433925,1,1,,3.0130642
default_ChannelData,8PSK,"RS(255,239)_D5",239,5,1195,1275,1,0,100,0,2.83331809712399,30.9540932884798,30.9540932884787,0,32,34,34,18.5185204453708,1,1,,3.2606479
default_ChannelData,8PSK,"RS(255,239)_D8",239,8,1912,2040,1,0,100,0,1.60145997163801,35.9096782403963,35.9096782403926,0,31,34,34,17.9827529066608,1,1,,3.7035075
default_ChannelData,16QAM,"RS(255,223)_D1",223,1,223,255,1,0,100,0,3.13565374586144,30.0734380049818,30.1457933804404,0,31,34,34,16.2524413938686,1,1,,1.5772943
default_ChannelData,16QAM,"RS(255,223)_D2",223,2,446,510,1,0,100,0,3.49318300728197,29.1355732230001,29.1487557479482,0,31,34,34,17.1533770803828,1,1,,1.80085
default_ChannelData,16QAM,"RS(255,223)_D3",223,3,669,765,1,0,100,0,3.40797970881403,29.3500599939302,29.3137755395214,0,31,34,34,17.8212867072527,1,1,,2.141107
default_ChannelData,16QAM,"RS(255,223)_D4",223,4,892,1020,1,0,100,0,3.73497094745793,28.5542554400655,28.6320744989863,0,31,34,34,18.577905466036,1,1,,2.5019427
default_ChannelData,16QAM,"RS(255,223)_D5",223,5,1115,1275,1,0,100,0,5.01478172604682,25.9949593076525,25.9467465701297,0,31,34,34,18.7468656467343,1,1,,2.5555907
default_ChannelData,16QAM,"RS(255,223)_D8",223,8,1784,2040,1,0,100,0,4.27353256617179,27.3842596435981,27.4552480235094,0,32,34,34,18.1666263807161,1,1,,3.090972
default_ChannelData,16QAM,"RS(255,239)_D1",239,1,239,255,1,0,100,0,3.83974245392595,28.3139580886381,28.3753654329165,0,31,34,34,16.2494852076464,1,1,,1.5743432
default_ChannelData,16QAM,"RS(255,239)_D2",239,2,478,510,1,0,100,0,3.34458292903417,29.5131606246624,29.570455331494,0,31,34,34,17.1551835363608,1,1,,1.8809242
default_ChannelData,16QAM,"RS(255,239)_D3",239,3,717,765,1,0,100,0,3.25849506080906,29.7396586593335,29.7514554328916,0,31,34,34,17.820994029745,1,1,,2.1501658
default_ChannelData,16QAM,"RS(255,239)_D4",239,4,956,1020,1,0,100,0,3.49680574241781,29.1265698664792,29.1961908204285,0,31,34,34,18.5780345230239,1,1,,2.3710829
default_ChannelData,16QAM,"RS(255,239)_D5",239,5,1195,1275,1,0,100,0,5.19466122795982,25.6888553976511,25.6483647009584,0,31,34,34,18.7536749981367,1,1,,2.6271103
default_ChannelData,16QAM,"RS(255,239)_D8",239,8,1912,2040,1,0,100,0,4.42809171022107,27.0756678605163,27.0414850005446,0,31,34,34,18.1716572136555,1,1,,3.0757095
default_ChannelData,GMSK,"RS(255,223)_D1",223,1,223,255,1,0,100,0,4.17523867364553,27.5863738685919,27.5863738685919,0,32,34,34,18.6054767626277,1,1,,1.9212936
default_ChannelData,GMSK,"RS(255,223)_D2",223,2,446,510,1,0,100,0,4.2990860201867,27.3324773004108,27.3324773004108,0,32,34,34,18.1538440455445,1,1,,2.5639749
default_ChannelData,GMSK,"RS(255,223)_D3",223,3,669,765,1,0,100,0,3.7162760210604,28.5978407376391,28.5978407376391,0,32,34,34,18.0049071925994,1,1,,2.9452975
default_ChannelData,GMSK,"RS(255,223)_D4",223,4,892,1020,1,0,67.6470588235294,0,8.095919945092,21.8346758983678,21.8346758983678,0,21,23,34,17.9350461933797,0,1,,3.5282452
default_ChannelData,GMSK,"RS(255,223)_D5",223,5,1115,1275,1,0.0102707830286306,82.3529411764706,0.0384615384615385,9.40390658569411,20.5338338723521,20.5338338723521,1,26,28,34,17.6934584109114,0,1,,3.7868341
default_ChannelData,GMSK,"RS(255,223)_D8",223,8,1784,2040,1,0.0496223743214539,61.7647058823529,0.105263157894737,4.658042064511,26.6359318776303,26.6359318776303,2,19,21,34,17.6601981977762,0,1,,4.8087151
default_ChannelData,GMSK,"RS(255,239)_D1",239,1,239,255,1,0,100,0,4.16860109752747,27.6001932293103,27.6001932293103,0,32,34,34,18.6054767626277,1,1,,1.9255502
default_ChannelData,GMSK,"RS(255,239)_D2",239,2,478,510,1,0,61.7647058823529,0,4.34559917510601,27.2390066834923,27.2390066834923,0,19,21,34,18.1538440455445,0,1,,2.7373264
default_ChannelData,GMSK,"RS(255,239)_D3",239,3,717,765,1,0,100,0,3.74218269431517,28.5375002790176,28.5375002790176,0,32,34,34,18.0049071925994,1,1,,2.9429985
default_ChannelData,GMSK,"RS(255,239)_D4",239,4,956,1020,1,0,67.6470588235294,0,7.61569343010587,22.3658109360985,22.3658109360985,0,21,23,34,17.9350461933797,0,1,,3.4671535
default_ChannelData,GMSK,"RS(255,239)_D5",239,5,1195,1275,1,0.0121258448664306,82.3529411764706,0.0384615384615385,9.60955005344577,20.3459389352459,20.3459389352459,1,26,28,34,17.6934584109114,0,1,,3.7721549
default_ChannelData,GMSK,"RS(255,239)_D8",239,8,1912,2040,1,0,64.7058823529412,0,4.59364574410663,26.7568500013306,26.7568500013306,0,20,22,34,17.6601981977762,0,1,,4.8861348
