CaseIndex,Scenario,ModType,ChannelCoding,Rate,NumBytesInTransferFrame,NumBitsInInformationBlock,IsLDPCOnSMTF,TPCBlocksPerTF,HEnabled,EqualizerEnabled,NormalizeHChannel,NormalizeEqualizerOutput,BER,LockRate_pct,FER,CountedFrames,MatchedFrames,FrameDuration_s,MatchedDuration_s,CountedDuration_s,EVM_post_pct,MER_dB,SNR_est_dB,ResidualCFO_Hz,HGain_dB,HNormalizationGain_dB,HMeanCoeffMagnitude,HOutOfRangeMode,HSourceDuration_s,WaveformDuration_s,ExceedsHDuration,NoisePlacement,NoiseMode,NoisePSD_dBmHz,NoiseBandwidthHz,NoisePower_dBm,NoiseEquivalentSNR_dB,EqualizerMode,GMSKDetectorUsed,Success,Status,ErrorMessage,Runtime_s
137,H_EQ_rawGain_std3_likely_CDL,32QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000107136,0.003964032,0.00374976,4.18040141628108,27.575640275956,27.5589312659797,-15.2186404713083,14.4952948610023,1.92865493310657e-15,5.06828548822991,error,10,0.0043,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.9941206
138,H_EQ_rawGain_std3_likely_CDL,32QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000102674285714286,0.00379894857142857,0.0035936,4.17061165307598,27.5960049529187,27.6012133622801,-8.76697778917198,14.5979048670415,1.92865493310657e-15,5.14797336985426,error,10,0.00412,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.3276443
139,H_EQ_rawGain_std3_likely_CDL,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.91741895879507,28.1399995837842,28.1399995837842,NaN,16.1007425880782,1.92865493310657e-15,5.85082815244608,error,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,4.0919172
140,H_EQ_rawGain_std3_likely_CDL,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,3.70957025459765,28.6135279902712,28.6135279902712,NaN,16.4378350376663,1.92865493310657e-15,5.88142990639879,error,10,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,7.393113
141,H_EQ_rawGain_std3_likely_CDL,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000669,0.025422,0.024084,4.45865730964967,27.0159181208367,27.0159181208367,NaN,15.7181600047366,1.92865493310657e-15,5.59892212816039,error,10,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,5.7796463
142,H_EQ_rawGain_std3_likely_CDL,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000594666666666667,0.0225973333333333,0.021408,3.91359669890391,28.1484786193705,28.1484786193705,NaN,15.8283751547981,1.92865493310657e-15,5.66713878823609,error,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,5.3860581
143,H_EQ_rawGain_std3_likely_CDL,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00053568,0.02035584,0.01928448,3.96285213404698,28.0398426439824,28.0398426439824,NaN,16.0175891807929,1.92865493310657e-15,5.77874163482803,error,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,5.0411032
144,H_EQ_rawGain_std3_likely_CDL,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000513371428571429,0.0195081142857143,0.0184813714285714,4.04948045142163,27.8520138643716,27.8520138643716,NaN,16.1480006204231,1.92865493310657e-15,5.8798354265235,error,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,4.8653112
145,H_EQ_rawGain_std4_likely_ITU_P681,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.000446,0.016948,0.016056,1.43631557604215,36.8550025963516,36.8550025963471,-0.0494148077408801,15.8960009282646,1.92865493310657e-15,5.65528363681581,error,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.6304377
146,H_EQ_rawGain_std4_likely_ITU_P681,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,3.51362706324386,29.0848867291562,29.0848867291554,0.105630742604812,15.9105058478425,1.92865493310657e-15,5.56582206987132,error,10,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.7636008
147,H_EQ_rawGain_std4_likely_ITU_P681,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000669,0.024753,0.023415,2.05763719361726,33.7326239685393,33.7326239685371,-0.0128732689039589,15.938365374356,1.92865493310657e-15,5.60979803740263,error,10,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.5828908
148,H_EQ_rawGain_std4_likely_ITU_P681,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000594666666666667,0.0220026666666667,0.0208133333333333,3.59033644653432,28.897297044997,28.8972970449963,-0.0887287587271422,16.2106542957166,1.92865493310657e-15,5.78871765635339,error,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.5067369
149,H_EQ_rawGain_std4_likely_ITU_P681,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00053568,0.01982016,0.0187488,1.57632458174904,36.0470870370744,36.0470870370707,0.077440195615774,16.263557903285,1.92865493310657e-15,5.80892286225016,error,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.4662889
150,H_EQ_rawGain_std4_likely_ITU_P681,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000513371428571429,0.0189947428571429,0.017968,1.90250052212174,34.4135043073941,34.4135043073916,0.0594382829766777,16.3444461056684,1.92865493310657e-15,5.87352345194337,error,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.8751521
151,H_EQ_rawGain_std4_likely_ITU_P681,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.000223,0.008474,0.008028,1.84355709972165,34.6868681325703,34.6868681325676,-0.111864111182869,14.4314702172225,1.92865493310657e-15,4.99622386751506,error,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.2393701
152,H_EQ_rawGain_std4_likely_ITU_P681,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,1.32368746604915,37.5642908688132,37.5642908688078,0.0751836780377312,15.896194275983,1.92865493310657e-15,5.65528363681581,error,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.5911699
153,H_EQ_rawGain_std4_likely_ITU_P681,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.0003345,0.012711,0.0117075,3.82890927906076,28.3384984712706,28.33849847127,0.489259083182133,15.3387785301976,1.92865493310657e-15,5.3024535151063,error,10,0.013428,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.7546994
154,H_EQ_rawGain_std4_likely_ITU_P681,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.28242660766214,37.8393495972177,37.839349597212,-0.0748415787266003,14.4465014023312,1.92865493310657e-15,4.90861269275756,error,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.5126374
155,H_EQ_rawGain_std4_likely_ITU_P681,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00026784,0.00991008,0.0093744,1.28258321564215,37.8382889543928,37.838288954387,0.0326574628812416,14.2690168815786,1.92865493310657e-15,4.80431836782375,error,10,0.010752,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.9800402
156,H_EQ_rawGain_std4_likely_ITU_P681,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000256685714285714,0.00975405714285714,0.00924068571428571,1.52510341968807,36.3340141023838,36.3340141023798,0.0202075511397454,14.0281126583917,1.92865493310657e-15,4.67752618793605,error,10,0.010304,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.255069
157,H_EQ_rawGain_std4_likely_ITU_P681,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.000148666666666667,0.00564933333333333,0.005352,1.91024775785546,34.3782060279107,34.3782060279082,0.298612366567934,14.0408148566252,1.92865493310657e-15,4.76855136943806,error,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.4363319
158,H_EQ_rawGain_std4_likely_ITU_P681,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.29518105261706,37.7533903512461,37.7533903512405,0.0122780370726058,14.4465030965459,1.92865493310657e-15,4.90861269275756,error,10,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.4364122
159,H_EQ_rawGain_std4_likely_ITU_P681,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000223,0.008251,0.007805,1.82808608970365,34.7600671194958,34.760067119493,0.0195069673007314,14.4315518758216,1.92865493310657e-15,4.99622386751506,error,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.151466
160,H_EQ_rawGain_std4_likely_ITU_P681,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000198222222222222,0.00733422222222222,0.00693777777777778,1.74794478445011,35.1494458068855,35.1494458068825,-0.0159720628730131,14.3965249184392,1.92865493310657e-15,4.9509623219501,error,10,0.007956,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.0162854
161,H_EQ_rawGain_std4_likely_ITU_P681,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017856,0.00660672,0.0062496,1.32310526917642,37.5681120202003,37.5681120201949,0.130097606544107,14.5922751861716,1.92865493310657e-15,5.06789729914634,error,10,0.007168,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.3575661
162,H_EQ_rawGain_std4_likely_ITU_P681,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017112380952381,0.00633158095238095,0.00598933333333333,1.25037013190025,38.0592281806767,38.0592281806707,-0.0527173129070548,14.4367311294584,1.92865493310657e-15,4.97563770096965,error,10,0.006868,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.8594655
163,H_EQ_rawGain_std4_likely_ITU_P681,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.0001115,0.004237,0.004014,2.459127636709,32.1843785876507,32.16138708789,15.6445448000868,13.8616943532259,1.92865493310657e-15,4.63289572906319,error,10,0.004476,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,2.2647157
164,H_EQ_rawGain_std4_likely_ITU_P681,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000223,0.008251,0.007805,3.05296486504599,30.3055638747503,30.3034787607688,-3.60627408889683,14.4288495335782,1.92865493310657e-15,4.99622386751506,error,10,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.5843628
165,H_EQ_rawGain_std4_likely_ITU_P681,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00016725,0.00618825,0.00585375,2.85228226004084,30.8961499837485,30.8563606104024,2.50619868251002,14.2860376197062,1.92865493310657e-15,4.89920022040114,error,10,0.006714,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.8984758
166,H_EQ_rawGain_std4_likely_ITU_P681,16QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000148666666666667,0.00550066666666667,0.00520333333333333,3.90862835989004,28.1595124236494,28.1622910192772,-5.09705240372387,14.0457716793045,1.92865493310657e-15,4.76855136943806,error,10,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.6846137
167,H_EQ_rawGain_std4_likely_ITU_P681,16QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00013392,0.00495504,0.0046872,2.69733105600853,31.3813149458089,31.3569261021436,1.16675512240512,14.0307349361867,1.92865493310657e-15,4.75061611756806,error,10,0.005376,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.0559659
168,H_EQ_rawGain_std4_likely_ITU_P681,16QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000128342857142857,0.00474868571428571,0.004492,2.95644961671807,30.5845903554031,30.5970800599268,9.82043486391169,13.8696750970569,1.92865493310657e-15,4.65952821175276,error,10,0.005152,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.6548117
169,H_EQ_rawGain_std4_likely_ITU_P681,32QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,8.92e-05,0.0033896,0.0032112,2.62777644670473,31.6082316870565,31.5911738881928,29.7318258798271,12.3668897016817,1.92865493310657e-15,3.99908489868051,error,10,0.00358,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,2.187106
170,H_EQ_rawGain_std4_likely_ITU_P681,32QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.0001784,0.0067792,0.0064224,3.26989981414235,29.7093110680889,29.6747780129936,9.52314519620643,14.5853888954363,1.92865493310657e-15,5.06692508767499,error,10,0.00716,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.4807484
171,H_EQ_rawGain_std4_likely_ITU_P681,32QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.0001338,0.0049506,0.004683,3.35911565850134,29.4755008521088,29.4678505349709,29.8682614606681,14.0225297578744,1.92865493310657e-15,4.74831505372218,error,10,0.00537,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.6735049
172,H_EQ_rawGain_std4_likely_ITU_P681,32QAM,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000118933333333333,0.00440053333333333,0.00416266666666667,3.34315920473644,29.5168588271542,29.4563326568882,-14.4179975843925,13.7738692379113,1.92865493310657e-15,4.59058321127467,error,10,0.004774,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.5113329
173,H_EQ_rawGain_std4_likely_ITU_P681,32QAM,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.000107136,0.004071168,0.00374976,3.85145712653686,28.2874986446812,28.2707896347048,-15.6450923082688,13.8337414387153,1.92865493310657e-15,4.61266623101707,error,10,0.0043,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.9355569
174,H_EQ_rawGain_std4_likely_ITU_P681,32QAM,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.000102674285714286,0.00390162285714286,0.0035936,3.6187299179931,28.828876580457,28.8340849898182,-9.59193166856329,13.7031348436224,1.92865493310657e-15,4.52325275837683,error,10,0.00412,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.2968528
175,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,37,39,0.000446,0.017394,0.016502,3.68091301693387,28.6808889035088,28.6808889035088,NaN,15.8960300786933,1.92865493310657e-15,5.65528363681581,error,10,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,4.124221
176,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,4.41696025302785,27.097530176337,27.097530176337,NaN,15.910454234356,1.92865493310657e-15,5.56582206987132,error,10,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,7.4311884
177,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000669,0.025422,0.024084,3.89151377976641,28.1976285477017,28.1976285477017,NaN,15.9382876152674,1.92865493310657e-15,5.60979803740263,error,10,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,5.917664
178,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000594666666666667,0.0225973333333333,0.021408,4.46787407549562,26.9979815145666,26.9979815145666,NaN,16.2106391297352,1.92865493310657e-15,5.78871765635339,error,10,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,5.4561428
179,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.00053568,0.02035584,0.01928448,3.70228240585564,28.6306091366923,28.6306091366923,NaN,16.2634750720115,1.92865493310657e-15,5.80892286225016,error,10,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,5.0373282
180,H_EQ_rawGain_std4_likely_ITU_P681,GMSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000513371428571429,0.0195081142857143,0.0184813714285714,3.82994905572274,28.3361400556961,28.3361400556961,NaN,16.3444226926791,1.92865493310657e-15,5.87352345194337,error,10,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,official,1,OK,,4.926165
181,H_EQ_rawGain_std5_likely_Jakes,BPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.000446,0.016948,0.016056,1.74612808257398,35.1584780589442,35.1584780589412,-0.209480243162956,-65.3048750393467,1.92865493310657e-15,0.000536944010835308,error,2,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.5576805
182,H_EQ_rawGain_std5_likely_Jakes,BPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000892,0.033896,0.032112,1.44325645598004,36.8131298227464,36.8131298227419,0.0148366260813668,-65.2986914718716,1.92865493310657e-15,0.000536890598665992,error,2,0.035808,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.8152826
183,H_EQ_rawGain_std5_likely_Jakes,BPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000669,0.024753,0.023415,1.5578335243879,36.1495790886304,36.1495790886266,-0.0905757281637483,-65.3380899689851,1.92865493310657e-15,0.000534780475781873,error,2,0.026856,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.5276142
184,H_EQ_rawGain_std5_likely_Jakes,BPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000594666666666667,0.0220026666666667,0.0208133333333333,1.55276427616788,36.1778893829145,36.1778893829106,0.0348428237844479,-65.3822331921316,1.92865493310657e-15,0.000531775524485992,error,2,0.023872,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.2465578
185,H_EQ_rawGain_std5_likely_Jakes,BPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00053568,0.01982016,0.0187488,1.67399816998563,35.5249004222622,35.5249004222589,-0.00086476912911938,-65.4978039386172,1.92865493310657e-15,0.00052446432222616,error,2,0.021504,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.3914947
186,H_EQ_rawGain_std5_likely_Jakes,BPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000513371428571429,0.0189947428571429,0.017968,1.74180518870163,35.1800084010681,35.180008401065,0.0626234949643518,-65.4592107509013,1.92865493310657e-15,0.000526717889681309,error,2,0.020608,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.7854277
187,H_EQ_rawGain_std5_likely_Jakes,QPSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,39,0.000223,0.008697,0.008028,1.5228797798921,36.3466875930329,36.3466875930288,-0.0363326283815328,-65.1773808540835,1.92865493310657e-15,0.000547973694991045,error,2,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,2.8294941
188,H_EQ_rawGain_std5_likely_Jakes,QPSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,36,38,0.000446,0.016948,0.016056,1.67378604900397,35.5260011260821,35.5260011260788,-0.0381116804053217,-65.3049313362949,1.92865493310657e-15,0.000536944010835308,error,2,0.017904,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.5916823
189,H_EQ_rawGain_std5_likely_Jakes,QPSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,38,0.0003345,0.012711,0.0117075,1.84752289691718,34.6682034111047,34.668203411102,-0.0654935058628175,-65.3977966025766,1.92865493310657e-15,0.000532747332590002,error,2,0.013428,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.635349
190,H_EQ_rawGain_std5_likely_Jakes,QPSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.44847140269476,36.7818014938361,36.7818014938316,-0.0365420833222391,-65.2198347142058,1.92865493310657e-15,0.000545710034867374,error,2,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.3934182
191,H_EQ_rawGain_std5_likely_Jakes,QPSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00026784,0.00991008,0.0093744,1.60779708062059,35.8753752849818,35.8753752849782,-0.0737779091869496,-65.1704331499422,1.92865493310657e-15,0.000548824325931533,error,2,0.010752,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.7593986
192,H_EQ_rawGain_std5_likely_Jakes,QPSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000256685714285714,0.00949737142857143,0.008984,1.48845301576561,36.545297393214,36.5452973932098,0.0273596654071652,-65.1473849491644,1.92865493310657e-15,0.000550243016450151,error,2,0.010304,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.2986977
193,H_EQ_rawGain_std5_likely_Jakes,8PSK,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.000148666666666667,0.00564933333333333,0.005352,1.66283241307172,35.5830303703383,35.583030370335,0.237684675948922,-65.4055229249622,1.92865493310657e-15,0.00053297319208573,error,2,0.005968,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.3784239
194,H_EQ_rawGain_std5_likely_Jakes,8PSK,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000297333333333333,0.0110013333333333,0.0104066666666667,1.46855409659716,36.662201017949,36.6622010179446,-0.00207620199365079,-65.2197971570332,1.92865493310657e-15,0.000545710034867374,error,2,0.011936,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.0820879
195,H_EQ_rawGain_std5_likely_Jakes,8PSK,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000223,0.008251,0.007805,1.49929359513247,36.4822662855186,36.4822662855144,-0.0547660811106997,-65.1773771426939,1.92865493310657e-15,0.000547973694991045,error,2,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.0338715
196,H_EQ_rawGain_std5_likely_Jakes,8PSK,convolutional,3/4,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000198222222222222,0.00733422222222222,0.00693777777777778,1.47727974830773,36.6107451155316,36.6107451155273,-0.0513730869449172,-65.268047931799,1.92865493310657e-15,0.000542157073005965,error,2,0.007956,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.9134161
197,H_EQ_rawGain_std5_likely_Jakes,8PSK,convolutional,5/6,1116,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017856,0.00660672,0.0062496,1.46765939187177,36.6674944387267,36.6674944387224,0.0195437770163411,-65.3416030556779,1.92865493310657e-15,0.000537415420439637,error,2,0.007168,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.1344455
198,H_EQ_rawGain_std5_likely_Jakes,8PSK,convolutional,7/8,1123,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00017112380952381,0.00633158095238095,0.00598933333333333,1.45941755208261,36.7164086978217,36.7164086978173,-0.0753773734249514,-65.364279886136,1.92865493310657e-15,0.000535906201118795,error,2,0.006868,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,5.6939365
199,H_EQ_rawGain_std5_likely_Jakes,16QAM,none,none,1115,NaN,0,NaN,1,1,0,1,0,97.4358974358974,0,36,38,0.0001115,0.004237,0.004014,2.52018583387427,31.9713486792064,31.9483571794458,15.6062661440566,-65.0124103733381,1.92865493310657e-15,0.000559733337305693,error,2,0.004476,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,2.1524363
200,H_EQ_rawGain_std5_likely_Jakes,16QAM,convolutional,1/2,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.000223,0.008251,0.007805,2.89299681176109,30.773040899355,30.7709557853734,-3.85979162103364,-65.1770655718335,1.92865493310657e-15,0.000547973694991045,error,2,0.008952,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,3.5306758
201,H_EQ_rawGain_std5_likely_Jakes,16QAM,convolutional,2/3,1115,NaN,0,NaN,1,1,0,1,0,100,0,35,37,0.00016725,0.00618825,0.00585375,2.9636239279982,30.5635381485198,30.5237487751737,2.64715314235335,-65.3778085204819,1.92865493310657e-15,0.00053498186201435,error,2,0.006714,0,afterChannel,snr,NaN,NaN,NaN,NaN,mmse,not-applicable,1,OK,,4.2818668
